source file name , phase name , phase input files , phase output file , arch , tool, metric , unit
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul_shared.cu , cl.exe (preprocessing 4) , C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul_shared.cu  , C:/Users/user/AppData/Local/Temp/tmpxft_00006e1c_00000000-10_vec_mul_shared.cpp4.ii ,  , nvcc , 489.8589 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul_shared.cu , cudafe++ , C:/Users/user/AppData/Local/Temp/tmpxft_00006e1c_00000000-10_vec_mul_shared.cpp4.ii  , C:/Users/user/AppData/Local/Temp/tmpxft_00006e1c_00000000-11_vec_mul_shared.cudafe1.cpp , compute_86 , nvcc , 864.2215 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul_shared.cu , cl.exe (preprocessing 1) , C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul_shared.cu  , C:/Users/user/AppData/Local/Temp/tmpxft_00006e1c_00000000-16_vec_mul_shared.cpp1.ii , compute_86 , nvcc , 515.1574 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul_shared.cu , cicc ,  C:/Users/user/AppData/Local/Temp/tmpxft_00006e1c_00000000-16_vec_mul_shared.cpp1.ii  , C:/Users/user/AppData/Local/Temp/tmpxft_00006e1c_00000000-11_vec_mul_shared.ptx , compute_86 , nvcc , 773.1440 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul_shared.cu , ptxas , C:/Users/user/AppData/Local/Temp/tmpxft_00006e1c_00000000-11_vec_mul_shared.ptx  , C:/Users/user/AppData/Local/Temp/tmpxft_00006e1c_00000000-19_vec_mul_shared.cubin , sm_86 , nvcc , 51.2115 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul_shared.cu , fatbinary , C:/Users/user/AppData/Local/Temp/tmpxft_00006e1c_00000000-19_vec_mul_shared.cubin  , C:/Users/user/AppData/Local/Temp/tmpxft_00006e1c_00000000-8_vec_mul_shared.fatbin ,  , nvcc , 28.3647 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul_shared.cu , cl.exe (compiling) ,   , C:/Users/user/AppData/Local/Temp/tmpxft_00006e1c_00000000-20_vec_mul_shared.obj , compute_86 , nvcc , 805.6214 , ms
C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp , cl.exe (compiling) , C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , C:/Users/user/AppData/Local/Temp/tmpxft_00006e1c_00000000-23_DS_timer.obj ,  , nvcc , 798.1647 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul_shared.cu C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , nvlink , C:/Users/user/AppData/Local/Temp/tmpxft_00006e1c_00000000-20_vec_mul_shared.obj C:/Users/user/AppData/Local/Temp/tmpxft_00006e1c_00000000-23_DS_timer.obj  , C:/Users/user/AppData/Local/Temp/tmpxft_00006e1c_00000000-26_vec_mul_shared_dlink.cubin , sm_86 , nvcc , 33.8099 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul_shared.cu C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , fatbinary , C:/Users/user/AppData/Local/Temp/tmpxft_00006e1c_00000000-26_vec_mul_shared_dlink.cubin  , C:/Users/user/AppData/Local/Temp/tmpxft_00006e1c_00000000-13_vec_mul_shared_dlink.fatbin ,  , nvcc , 23.1424 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul_shared.cu C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , cl.exe (compiling) , C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v12.5\bin\crt\link.stub  , C:/Users/user/AppData/Local/Temp/tmpxft_00006e1c_00000000-28_vec_mul_shared_dlink.obj ,  , nvcc , 77.2063 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul_shared.cu C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , cl.exe (linking) , C:/Users/user/AppData/Local/Temp/tmpxft_00006e1c_00000000-28_vec_mul_shared_dlink.obj C:/Users/user/AppData/Local/Temp/tmpxft_00006e1c_00000000-20_vec_mul_shared.obj C:/Users/user/AppData/Local/Temp/tmpxft_00006e1c_00000000-23_DS_timer.obj  , C:/Users/user/Desktop/Git/CUDA/build/vec_mul_shared.exe ,  , nvcc , 180.8000 , ms
 , nvcc (driver) ,  , C:/Users/user/Desktop/Git/CUDA/build/vec_mul_shared.exe ,  , nvcc , 8.4082 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul_shared.cu , cl.exe (preprocessing 4) , C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul_shared.cu  , C:/Users/user/AppData/Local/Temp/tmpxft_000068b8_00000000-10_vec_mul_shared.cpp4.ii ,  , nvcc , 492.6451 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul_shared.cu , cudafe++ , C:/Users/user/AppData/Local/Temp/tmpxft_000068b8_00000000-10_vec_mul_shared.cpp4.ii  , C:/Users/user/AppData/Local/Temp/tmpxft_000068b8_00000000-11_vec_mul_shared.cudafe1.cpp , compute_86 , nvcc , 867.5979 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul_shared.cu , cl.exe (preprocessing 1) , C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul_shared.cu  , C:/Users/user/AppData/Local/Temp/tmpxft_000068b8_00000000-16_vec_mul_shared.cpp1.ii , compute_86 , nvcc , 519.3951 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul_shared.cu , cicc ,  C:/Users/user/AppData/Local/Temp/tmpxft_000068b8_00000000-16_vec_mul_shared.cpp1.ii  , C:/Users/user/AppData/Local/Temp/tmpxft_000068b8_00000000-11_vec_mul_shared.ptx , compute_86 , nvcc , 823.9594 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul_shared.cu , ptxas , C:/Users/user/AppData/Local/Temp/tmpxft_000068b8_00000000-11_vec_mul_shared.ptx  , C:/Users/user/AppData/Local/Temp/tmpxft_000068b8_00000000-19_vec_mul_shared.cubin , sm_86 , nvcc , 67.0045 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul_shared.cu , fatbinary , C:/Users/user/AppData/Local/Temp/tmpxft_000068b8_00000000-19_vec_mul_shared.cubin  , C:/Users/user/AppData/Local/Temp/tmpxft_000068b8_00000000-8_vec_mul_shared.fatbin ,  , nvcc , 36.7585 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul_shared.cu , cl.exe (compiling) ,   , C:/Users/user/AppData/Local/Temp/tmpxft_000068b8_00000000-20_vec_mul_shared.obj , compute_86 , nvcc , 813.5607 , ms
C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp , cl.exe (compiling) , C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , C:/Users/user/AppData/Local/Temp/tmpxft_000068b8_00000000-23_DS_timer.obj ,  , nvcc , 827.4029 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul_shared.cu C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , nvlink , C:/Users/user/AppData/Local/Temp/tmpxft_000068b8_00000000-20_vec_mul_shared.obj C:/Users/user/AppData/Local/Temp/tmpxft_000068b8_00000000-23_DS_timer.obj  , C:/Users/user/AppData/Local/Temp/tmpxft_000068b8_00000000-26_vec_mul_shared_dlink.cubin , sm_86 , nvcc , 36.9338 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul_shared.cu C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , fatbinary , C:/Users/user/AppData/Local/Temp/tmpxft_000068b8_00000000-26_vec_mul_shared_dlink.cubin  , C:/Users/user/AppData/Local/Temp/tmpxft_000068b8_00000000-13_vec_mul_shared_dlink.fatbin ,  , nvcc , 23.3453 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul_shared.cu C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , cl.exe (compiling) , C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v12.5\bin\crt\link.stub  , C:/Users/user/AppData/Local/Temp/tmpxft_000068b8_00000000-28_vec_mul_shared_dlink.obj ,  , nvcc , 79.5508 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul_shared.cu C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , cl.exe (linking) , C:/Users/user/AppData/Local/Temp/tmpxft_000068b8_00000000-28_vec_mul_shared_dlink.obj C:/Users/user/AppData/Local/Temp/tmpxft_000068b8_00000000-20_vec_mul_shared.obj C:/Users/user/AppData/Local/Temp/tmpxft_000068b8_00000000-23_DS_timer.obj  , C:/Users/user/Desktop/Git/CUDA/build/vec_mul_shared.exe ,  , nvcc , 174.9480 , ms
 , nvcc (driver) ,  , C:/Users/user/Desktop/Git/CUDA/build/vec_mul_shared.exe ,  , nvcc , 8.7744 , ms
